9.900000e+01 6.669739e-08 1.000000e+00 -2.109031e-17 2.742327e-17 0.000000e+00 6.669739e-08 6.669739e-08 0.000000e+00 6.058639e-10 1.000000e+00
1.990000e+02 8.320367e-07 1.000000e+00 -9.689848e-17 9.900893e-17 0.000000e+00 8.320367e-07 8.320367e-07 0.000000e+00 6.417596e-09 1.000000e+00
2.990000e+02 3.399302e-06 1.000000e+00 -2.247093e-16 2.261957e-16 0.000000e+00 3.399302e-06 3.399302e-06 0.000000e+00 2.418134e-08 1.000000e+00
3.990000e+02 8.795701e-06 1.000000e+00 -4.009532e-16 4.052365e-16 0.000000e+00 8.795701e-06 8.795701e-06 0.000000e+00 5.954033e-08 1.000000e+00
4.990000e+02 1.770584e-05 1.000000e+00 -6.220814e-16 6.222979e-16 0.000000e+00 1.770584e-05 1.770584e-05 0.000000e+00 1.158678e-07 1.000000e+00
9.900000e+01 1.129569e-05 1.000000e+00 -6.487899e-16 6.571492e-16 0.000000e+00 1.129569e-05 1.129569e-05 0.000000e+00 6.522463e-08 1.000000e+00
1.990000e+02 1.047192e-05 1.000000e+00 -7.191931e-16 7.333578e-16 0.000000e+00 1.047192e-05 1.047192e-05 0.000000e+00 6.038286e-08 1.000000e+00
2.990000e+02 1.292756e-05 1.000000e+00 -8.523036e-16 8.702619e-16 0.000000e+00 1.292756e-05 1.292756e-05 0.000000e+00 7.666462e-08 1.000000e+00
9.900000e+01 1.129569e-05 1.000000e+00 -6.487899e-16 6.571492e-16 0.000000e+00 1.129569e-05 1.129569e-05 0.000000e+00 6.522463e-08 1.000000e+00
1.990000e+02 1.047192e-05 1.000000e+00 -7.191931e-16 7.333578e-16 0.000000e+00 1.047192e-05 1.047192e-05 0.000000e+00 6.038286e-08 1.000000e+00
