1.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 1.000000e+00	 0.000000e+00	 0.000000e+00	 1.000000e+00	 1.000000e+00	 1.000000e+00
1.000000e+00	 6.988423e-311	 6.988423e-311	 0.000000e+00	 1.000000e+00	 0.000000e+00	 1.732535e-310	 1.000001e+00	 1.000001e+00	 1.000000e+00
1.000000e+00	 1.195186e-310	 1.195186e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 2.627944e-310	 1.000003e+00	 1.000001e+00	 1.000000e+00
1.000000e+00	 1.750312e-310	 1.750312e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 3.766549e-310	 1.000004e+00	 1.000003e+00	 1.000000e+00
1.000000e+00	 2.288317e-310	 2.288317e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 4.834271e-310	 1.000006e+00	 1.000004e+00	 1.000000e+00
1.000000e+00	 2.831312e-310	 2.831312e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 5.922714e-310	 1.000009e+00	 1.000006e+00	 1.000000e+00
1.000000e+00	 3.372809e-310	 3.372809e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 7.005024e-310	 1.000011e+00	 1.000009e+00	 1.000000e+00
1.000000e+00	 3.914688e-310	 3.914688e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 8.089042e-310	 1.000014e+00	 1.000012e+00	 1.000000e+00
1.000000e+00	 4.456436e-310	 4.456436e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 9.172413e-310	 1.000017e+00	 1.000016e+00	 1.000000e+00
1.000000e+00	 4.998244e-310	 4.998244e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 1.025610e-309	 1.000019e+00	 1.000021e+00	 1.000000e+00
1.000000e+00	 5.540077e-310	 5.540077e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 1.133961e-309	 1.000020e+00	 1.000027e+00	 1.000000e+00
1.000000e+00	 6.082012e-310	 6.082013e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 1.242351e-309	 1.000020e+00	 1.000035e+00	 1.000000e+00
1.000000e+00	 6.623908e-310	 6.623909e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 1.350734e-309	 1.000019e+00	 1.000044e+00	 1.000000e+00
1.000000e+00	 7.165745e-310	 7.165747e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 1.459107e-309	 1.000014e+00	 1.000055e+00	 1.000000e+00
1.000000e+00	 7.707621e-310	 7.707625e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 1.567466e-309	 1.000005e+00	 1.000068e+00	 1.000000e+00
1.000000e+00	 8.249493e-310	 8.249499e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 1.675867e-309	 9.999916e-01	 1.000084e+00	 1.000000e+00
1.000000e+00	 8.791231e-310	 8.791239e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 1.784203e-309	 9.999708e-01	 1.000102e+00	 1.000000e+00
1.000000e+00	 9.333022e-310	 9.333035e-310	 0.000000e+00	 1.000000e+00	 0.000000e+00	 1.892569e-309	 9.999405e-01	 1.000125e+00	 1.000000e+00
