3.261321e-08	 3.261322e-08	 -2.687439e-20	 9.725272e-04	 5.979950e-04	 1.269590e-14	 1.001267e+00	 1.000722e+00	 1.287013e-14	 1.759386e-10	 1.579056e-10	 3.313671e-21	  -4.919432e-18	 -4.919432e-18	 -2.519692e-33
2.483040e-08	 2.483040e-08	 -2.722096e-20	 9.908183e-04	 6.150895e-04	 1.302911e-14	 1.001365e+00	 1.000782e+00	 1.415638e-14	 1.618123e-10	 1.512252e-10	 2.947768e-21	  -3.745460e-18	 -3.745460e-18	 -2.268733e-33
1.890488e-08	 1.890488e-08	 -2.750525e-20	 1.007613e-03	 6.314609e-04	 1.332330e-14	 1.001465e+00	 1.000845e+00	 1.547400e-14	 1.485704e-10	 1.448289e-10	 2.602536e-21	  -2.851644e-18	 -2.851644e-18	 -2.037850e-33
1.439342e-08	 1.439342e-08	 -2.773795e-20	 1.023005e-03	 6.471400e-04	 1.358077e-14	 1.001566e+00	 1.000909e+00	 1.681920e-14	 1.361634e-10	 1.387048e-10	 2.277691e-21	  -2.171128e-18	 -2.171128e-18	 -1.826760e-33
1.095857e-08	 1.095858e-08	 -2.792811e-20	 1.037083e-03	 6.621563e-04	 1.380377e-14	 1.001669e+00	 1.000974e+00	 1.818843e-14	 1.245441e-10	 1.328413e-10	 1.972715e-21	  -1.653011e-18	 -1.653011e-18	 -1.634742e-33
8.343420e-09	 8.343427e-09	 -2.808332e-20	 1.049932e-03	 6.765380e-04	 1.399446e-14	 1.001774e+00	 1.001041e+00	 1.957834e-14	 1.136681e-10	 1.272272e-10	 1.686939e-21	  -1.258536e-18	 -1.258536e-18	 -1.460800e-33
6.352346e-09	 6.352354e-09	 -2.820991e-20	 1.061631e-03	 6.903121e-04	 1.415493e-14	 1.001879e+00	 1.001109e+00	 2.098581e-14	 1.034932e-10	 1.218519e-10	 1.419597e-21	  -9.581996e-19	 -9.581996e-19	 -1.303774e-33
4.836422e-09	 4.836429e-09	 -2.831313e-20	 1.072254e-03	 7.035044e-04	 1.428717e-14	 1.001986e+00	 1.001179e+00	 2.240792e-14	 9.397936e-11	 1.167054e-10	 1.169872e-21	  -7.295350e-19	 -7.295350e-19	 -1.162422e-33
3.682258e-09	 3.682265e-09	 -2.839730e-20	 1.081873e-03	 7.161397e-04	 1.439308e-14	 1.002094e+00	 1.001250e+00	 2.384193e-14	 8.508882e-11	 1.117778e-10	 9.369249e-22	  -5.554389e-19	 -5.554389e-19	 -1.035483e-33
2.803523e-09	 2.803530e-09	 -2.846596e-20	 1.090552e-03	 7.282417e-04	 1.447446e-14	 1.002202e+00	 1.001322e+00	 2.528531e-14	 7.678579e-11	 1.070598e-10	 7.199119e-22	  -4.228891e-19	 -4.228891e-19	 -9.217155e-34
2.134489e-09	 2.134496e-09	 -2.852202e-20	 1.098356e-03	 7.398331e-04	 1.453301e-14	 1.002312e+00	 1.001396e+00	 2.673568e-14	 6.903638e-11	 1.025426e-10	 5.180004e-22	  -3.219709e-19	 -3.219709e-19	 -8.199241e-34
