2.774906e+00	 2.761671e+00	 -2.651942e-02	 1.513695e-07	 7.568477e-08	 3.452502e-310	 1.000000e+00	 1.000000e+00	 1.000000e+00	 1.785447e-13	 8.927235e-14	 0.000000e+00	 1.680060e-10	  1.680060e-10	 -1.332542e-12	 1.000000e+00
5.617823e+17	 5.596633e+17	 -8.299462e-08	 2.219272e-05	 1.289906e-05	 5.284568e-06	 1.000051e+00	 1.000028e+00	 1.000012e+00	 -2.094595e-12	 -9.368056e-13	 -6.100908e-13	 3.409428e+07	  3.396568e+07	 1.399243e-19	 1.000012e+00
1.555176e+19	 1.549310e+19	 -7.893507e-08	 3.076367e-05	 1.821235e-05	 7.195427e-06	 1.000071e+00	 1.000041e+00	 1.000017e+00	 -2.978789e-12	 -1.340230e-12	 -8.627365e-13	 9.438282e+08	  9.402681e+08	 3.439080e-19	 1.000017e+00
4.305175e+20	 4.288936e+20	 -8.001164e-08	 4.258173e-05	 2.570626e-05	 9.765908e-06	 1.000100e+00	 1.000058e+00	 1.000024e+00	 -4.203572e-12	 -1.901711e-12	 -1.211650e-12	 2.612789e+10	  2.602933e+10	 2.898127e-19	 1.000024e+00
1.191797e+22	 1.187301e+22	 -7.972614e-08	 5.887057e-05	 3.628444e-05	 1.321322e-05	 1.000139e+00	 1.000082e+00	 1.000033e+00	 -5.900037e-12	 -2.683364e-12	 -1.693382e-12	 7.232953e+11	  7.205671e+11	 3.041585e-19	 1.000033e+00
3.299237e+23	 3.286793e+23	 -7.980186e-08	 8.131180e-05	 5.122894e-05	 1.782048e-05	 1.000193e+00	 1.000116e+00	 1.000044e+00	 -8.249683e-12	 -3.771803e-12	 -2.358294e-12	 2.002290e+13	  1.994738e+13	 3.003541e-19	 1.000044e+00
9.133240e+24	 9.098790e+24	 -7.978178e-08	 1.122148e-04	 7.236040e-05	 2.395354e-05	 1.000268e+00	 1.000164e+00	 1.000060e+00	 -1.150378e-11	 -5.287848e-12	 -3.275752e-12	 5.542917e+14	  5.522010e+14	 3.013630e-19	 1.000060e+00
2.528344e+26	 2.518808e+26	 -7.978711e-08	 1.547489e-04	 1.022668e-04	 3.208027e-05	 1.000371e+00	 1.000233e+00	 1.000082e+00	 -1.601016e-11	 -7.400094e-12	 -4.541243e-12	 1.534439e+16	  1.528652e+16	 3.010954e-19	 1.000082e+00
6.999187e+27	 6.972787e+27	 -7.978570e-08	 2.132597e-04	 1.446307e-04	 4.279102e-05	 1.000513e+00	 1.000329e+00	 1.000110e+00	 -2.225024e-11	 -1.034390e-11	 -6.286152e-12	 4.247771e+17	  4.231749e+17	 3.011664e-19	 1.000110e+00
1.937577e+29	 1.930269e+29	 -7.978608e-08	 2.937008e-04	 2.046972e-04	 5.681821e-05	 1.000709e+00	 1.000465e+00	 1.000148e+00	 -3.089031e-11	 -1.444793e-11	 -8.691147e-12	 1.175906e+19	  1.171470e+19	 3.011476e-19	 1.000148e+00
5.363772e+30	 5.343540e+30	 -7.978598e-08	 4.042212e-04	 2.899445e-04	 7.504993e-05	 1.000978e+00	 1.000659e+00	 1.000198e+00	 -4.285233e-11	 -2.017142e-11	 -1.200451e-11	 3.255246e+20	  3.242968e+20	 3.011526e-19	 1.000198e+00
1.484847e+32	 1.479246e+32	 -7.978601e-08	 5.559625e-04	 4.110460e-04	 9.852925e-05	 1.001349e+00	 1.000933e+00	 1.000264e+00	 -5.941198e-11	 -2.815624e-11	 -1.656724e-11	 9.011460e+21	  8.977470e+21	 3.011513e-19	 1.000264e+00
4.110485e+33	 4.094980e+33	 -7.978600e-08	 7.641413e-04	 5.832506e-04	 1.284240e-04	 1.001859e+00	 1.001322e+00	 1.000350e+00	 -8.233399e-11	 -3.929998e-11	 -2.284728e-11	 2.494632e+23	  2.485223e+23	 3.011516e-19	 1.000350e+00
1.137901e+35	 1.133609e+35	 -7.978601e-08	 1.049513e-03	 8.283671e-04	 1.659421e-04	 1.002558e+00	 1.001874e+00	 1.000460e+00	 -1.140594e-10	 -5.485852e-11	 -3.148632e-11	 6.905862e+24	  6.879814e+24	 3.011515e-19	 1.000460e+00
3.150038e+36	 3.138156e+36	 -7.978601e-08	 1.440348e-03	 1.177618e-03	 2.121497e-04	 1.003518e+00	 1.002659e+00	 1.000602e+00	 -1.579640e-10	 -7.658984e-11	 -4.336353e-11	 1.911742e+26	  1.904531e+26	 3.011516e-19	 1.000602e+00
8.720213e+37	 8.687322e+37	 -7.978601e-08	 1.975096e-03	 1.675750e-03	 2.676260e-04	 1.004835e+00	 1.003776e+00	 1.000780e+00	 -2.187158e-10	 -1.069562e-10	 -5.968230e-11	 5.292253e+27	  5.272291e+27	 3.011516e-19	 1.000780e+00
2.414007e+39	 2.404901e+39	 -7.978601e-08	 2.705958e-03	 2.386957e-03	 3.318450e-04	 1.006639e+00	 1.005367e+00	 1.001001e+00	 -3.027680e-10	 -1.494082e-10	 -8.208814e-11	 1.465048e+29	  1.459522e+29	 3.011516e-19	 1.001001e+00
6.682667e+40	 6.657461e+40	 -7.978601e-08	 3.703676e-03	 3.403429e-03	 4.021119e-04	 1.009108e+00	 1.007636e+00	 1.001269e+00	 -4.190403e-10	 -2.087844e-10	 -1.128285e-10	 4.055677e+30	  4.040379e+30	 3.011516e-19	 1.001269e+00
1.849955e+42	 1.842977e+42	 -7.978602e-08	 5.063911e-03	 4.857694e-03	 4.717855e-04	 1.012484e+00	 1.010875e+00	 1.001584e+00	 -5.798590e-10	 -2.918735e-10	 -1.549693e-10	 1.122728e+32	  1.118494e+32	 3.011516e-19	 1.001584e+00
5.121209e+43	 5.101893e+43	 -7.978602e-08	 6.915719e-03	 6.940465e-03	 5.273630e-04	 1.017095e+00	 1.015502e+00	 1.001935e+00	 -8.022537e-10	 -4.082070e-10	 -2.126870e-10	 3.108036e+33	  3.096313e+33	 3.011516e-19	 1.001935e+00
1.417699e+45	 1.412351e+45	 -7.978602e-08	 9.432739e-03	 9.926457e-03	 5.437740e-04	 1.023383e+00	 1.022119e+00	 1.002298e+00	 -1.109747e-09	 -5.711756e-10	 -2.916626e-10	 8.603941e+34	  8.571488e+34	 3.011516e-19	 1.002298e+00
3.924599e+46	 3.909796e+46	 -7.978602e-08	 1.284790e-02	 1.421178e-02	 4.768726e-04	 1.031948e+00	 1.031594e+00	 1.002616e+00	 -1.534819e-09	 -7.996058e-10	 -3.996106e-10	 2.381819e+36	  2.372835e+36	 3.011516e-19	 1.002616e+00
1.086442e+48	 1.082344e+48	 -7.978603e-08	 1.747256e-02	 2.036815e-02	 2.515755e-04	 1.043597e+00	 1.045173e+00	 1.002784e+00	 -2.122310e-09	 -1.119984e-09	 -5.469869e-10	 6.593562e+37	  6.568692e+37	 3.011516e-19	 1.002784e+00
3.007585e+49	 2.996241e+49	 -7.978603e-08	 2.372131e-02	 2.922153e-02	 -2.567329e-04	 1.059411e+00	 1.064654e+00	 1.002612e+00	 -2.934101e-09	 -1.569603e-09	 -7.479344e-10	 1.825288e+39	  1.818404e+39	 3.011516e-19	 1.002612e+00
8.325864e+50	 8.294461e+50	 -7.978603e-08	 3.214368e-02	 4.196629e-02	 -1.251156e-03	 1.080840e+00	 1.092631e+00	 1.001778e+00	 -4.055562e-09	 -2.201008e-09	 -1.021538e-09	 5.052925e+40	  5.033866e+40	 3.011517e-19	 1.001778e+00
2.304840e+52	 2.296146e+52	 -7.978603e-08	 4.346411e-02	 6.033118e-02	 -3.058125e-03	 1.109816e+00	 1.132852e+00	 9.997396e-01	 -5.604426e-09	 -3.088297e-09	 -1.393484e-09	 1.398795e+42	  1.393519e+42	 3.011517e-19	 9.997396e-01
6.380461e+53	 6.356395e+53	 -7.978603e-08	 5.863167e-02	 8.682069e-02	 -6.196510e-03	 1.148904e+00	 1.190732e+00	 9.956086e-01	 -7.742999e-09	 -4.336048e-09	 -1.898243e-09	 3.872269e+43	  3.857664e+43	 3.011517e-19	 9.956086e-01
1.766296e+55	 1.759634e+55	 -7.978604e-08	 7.888039e-02	 1.250663e-01	 -1.148370e-02	 1.201491e+00	 1.274110e+00	 9.879528e-01	 -1.069493e-08	 -6.091975e-09	 -2.581912e-09	 1.071956e+45	  1.067913e+45	 3.011517e-19	 9.879528e-01
4.889616e+56	 4.871173e+56	 -7.978604e-08	 1.058001e-01	 1.803381e-01	 -2.019785e-02	 1.272024e+00	 1.394335e+00	 9.744875e-01	 -1.476828e-08	 -8.564905e-09	 -3.505906e-09	 2.967483e+46	  2.956290e+46	 3.011517e-19	 9.744875e-01
1.353587e+58	 1.348481e+58	 -7.978604e-08	 1.414160e-01	 2.602910e-01	 -3.432522e-02	 1.366302e+00	 1.567863e+00	 9.516040e-01	 -2.038713e-08	 -1.205033e-08	 -4.751675e-09	 8.214850e+47	  8.183865e+47	 3.011517e-19	 9.516040e-01
3.747119e+59	 3.732986e+59	 -7.978604e-08	 1.882712e-01	 3.760521e-01	 -5.693635e-02	 1.491816e+00	 1.818564e+00	 9.136465e-01	 -2.813504e-08	 -1.696674e-08	 -6.426685e-09	 2.274108e+49	  2.265530e+49	 3.011517e-19	 9.136465e-01
1.037311e+61	 1.033398e+61	 -7.978605e-08	 2.495001e-01	 5.438095e-01	 -9.275649e-02	 1.658149e+00	 2.181104e+00	 8.518088e-01	 -3.881447e-08	 -2.390740e-08	 -8.671850e-09	 6.295386e+50	  6.271641e+50	 3.011517e-19	 8.518088e-01
2.871575e+62	 2.860744e+62	 -7.978605e-08	 3.288690e-01	 7.871316e-01	 -1.490290e-01	 1.877395e+00	 2.705858e+00	 7.524561e-01	 -5.352830e-08	 -3.371409e-08	 -1.167060e-08	 1.742744e+52	  1.736171e+52	 3.011517e-19	 7.524561e-01
7.949349e+63	 7.919366e+63	 -7.978605e-08	 4.307436e-01	 1.140357e+00	 -2.368197e-01	 2.164557e+00	 3.466096e+00	 5.945763e-01	 -7.379121e-08	 -4.758242e-08	 -1.565961e-08	 4.824420e+53	  4.806223e+53	 3.011517e-19	 5.945763e-01
2.200609e+65	 2.192309e+65	 -7.978605e-08	 5.599097e-01	 1.653554e+00	 -3.729832e-01	 2.537831e+00	 4.568465e+00	 3.459209e-01	 -1.016820e-07	 -6.721218e-08	 -2.094089e-08	 1.335539e+55	  1.330501e+55	 3.011517e-19	 3.459209e-01
6.091921e+66	 6.068944e+66	 -7.978605e-08	 7.211297e-01	 2.399771e+00	 -5.831237e-01	 3.018584e+00	 6.168313e+00	 -4.282823e-02	 -1.400512e-07	 -9.502237e-08	 -2.789459e-08	 3.697156e+56	  3.683211e+56	 3.011517e-19	 -4.282823e-02
1.686420e+68	 1.680059e+68	 -7.978606e-08	 9.182357e-01	 3.485662e+00	 -9.060461e-01	 3.630741e+00	 8.492087e+00	 -6.468590e-01	 -1.928045e-07	 -1.344590e-07	 -3.699072e-08	 1.023480e+58	  1.019619e+58	 3.011518e-19	 -6.468590e-01
4.668496e+69	 4.650888e+69	 -7.978606e-08	 1.152443e+00	 5.067042e+00	 -1.400439e+00	 4.399036e+00	 1.187012e+01	 -1.580485e+00	 -2.652881e-07	 -1.904360e-07	 -4.879661e-08	 2.833287e+59	  2.822600e+59	 3.011518e-19	 -1.580485e+00
1.292374e+71	 1.287500e+71	 -7.978606e-08	 1.419379e+00	 7.371686e+00	 -2.154895e+00	 5.345289e+00	 1.678457e+01	 -3.017082e+00	 -3.648121e-07	 -2.699679e-07	 -6.397411e-08	 7.843355e+60	  7.813771e+60	 3.011518e-19	 -3.017082e+00
3.577665e+72	 3.564171e+72	 -7.978606e-08	 1.704016e+00	 1.073276e+01	 -3.302927e+00	 6.481299e+00	 2.393974e+01	 -5.219033e+00	 -5.013611e-07	 -3.830781e-07	 -8.325652e-08	 2.171267e+62	  2.163077e+62	 3.011518e-19	 -5.219033e+00
9.904010e+73	 9.866655e+73	 -7.978607e-08	 1.972269e+00	 1.563785e+01	 -5.045434e+00	 7.796145e+00	 3.436497e+01	 -8.582656e+00	 -6.885552e-07	 -5.441041e-07	 -1.073880e-07	 6.010694e+63	  5.988023e+63	 3.011518e-19	 -8.582656e+00
2.741716e+75	 2.731375e+75	 -7.978607e-08	 2.157280e+00	 2.280093e+01	 -7.684297e+00	 9.234332e+00	 4.956560e+01	 -1.370552e+01	 -9.449478e-07	 -7.735758e-07	 -1.369974e-07	 1.663933e+65	  1.657657e+65	 3.011518e-19	 -1.370552e+01
7.589861e+76	 7.561233e+76	 -7.978607e-08	 2.137367e+00	 3.326804e+01	 -1.167257e+01	 1.065924e+01	 7.174429e+01	 -2.148724e+01	 -1.295775e-06	 -1.100921e-06	 -1.723608e-07	 4.606248e+66	  4.588874e+66	 3.011518e-19	 -2.148724e+01
2.101092e+78	 2.093168e+78	 -7.978607e-08	 1.700956e+00	 4.857241e+01	 -1.768942e+01	 1.179321e+01	 1.041259e+02	 -3.328018e+01	 -1.775302e-06	 -1.568363e-06	 -2.129807e-07	 1.275142e+68	  1.270333e+68	 3.011518e-19	 -3.328018e+01
5.816430e+79	 5.794492e+79	 -7.978607e-08	 4.913136e-01	 7.096248e+01	 -2.675190e+01	 1.212076e+01	 1.514342e+02	 -5.111479e+01	 -2.429970e-06	 -2.236552e-06	 -2.568648e-07	 3.529962e+69	  3.516648e+69	 3.011518e-19	 -5.111479e+01
1.610156e+81	 1.604083e+81	 -7.978608e-08	 -2.079906e+00	 1.037370e+02	 -4.038162e+01	 1.073415e+01	 2.205922e+02	 -7.803587e+01	 -3.322586e-06	 -3.192690e-06	 -2.993266e-07	 9.771953e+70	  9.735096e+70	 3.011518e-19	 -7.803587e+01
4.457376e+82	 4.440564e+82	 -7.978608e-08	 -6.967068e+00	 1.517376e+02	 -6.085307e+01	 6.089440e+00	 3.217506e+02	 -1.186046e+02	 -4.537892e-06	 -4.562285e-06	 -3.310226e-07	 2.705159e+72	  2.694955e+72	 3.011518e-19	 -1.186046e+02
1.233930e+84	 1.229276e+84	 -7.978608e-08	 -1.569840e+01	 2.220735e+02	 -9.156345e+01	 -4.376157e+00	 4.697996e+02	 -1.796469e+02	 -6.189923e-06	 -6.526163e-06	 -3.347914e-07	 7.488660e+73	  7.460414e+73	 3.011518e-19	 -1.796469e+02
3.415875e+85	 3.402991e+85	 -7.978608e-08	 -3.069593e+01	 3.251875e+02	 -1.375831e+02	 -2.484011e+01	 6.865912e+02	 -2.713689e+02	 -8.431667e-06	 -9.345098e-06	 -2.806195e-07	 2.073077e+75	  2.065258e+75	 3.011519e-19	 -2.713689e+02
9.456127e+86	 9.420461e+86	 -7.978609e-08	 -5.576615e+01	 4.764246e+02	 -2.064744e+02	 -6.201754e+01	 1.004208e+03	 -4.090185e+02	 -1.146767e-05	 -1.339554e-05	 -1.176994e-07	 5.738876e+76	  5.717230e+76	 3.011519e-19	 -4.090185e+02
2.617729e+88	 2.607856e+88	 -7.978609e-08	 -9.684969e+01	 6.983410e+02	 -3.095098e+02	 -1.265840e+02	 1.469768e+03	 -6.153584e+02	 -1.557034e-05	 -1.922143e-05	 2.380062e-07	 1.588686e+78	  1.582694e+78	 3.011519e-19	 -6.153584e+02
7.246629e+89	 7.219297e+89	 -7.978609e-08	 -1.631637e+02	 1.024104e+03	 -4.634821e+02	 -2.353598e+02	 2.152504e+03	 -9.243465e+02	 -2.110078e-05	 -2.760950e-05	 9.231096e-07	 4.397942e+79	  4.381355e+79	 3.011519e-19	 -9.243465e+02
2.006076e+91	 1.998510e+91	 -7.978609e-08	 -2.689376e+02	 1.502500e+03	 -6.933947e+02	 -4.146515e+02	 3.154171e+03	 -1.386610e+03	 -2.853519e-05	 -3.969864e-05	 2.156732e-06	 1.217477e+81	  1.212885e+81	 3.011519e-19	 -1.386610e+03
5.553397e+92	 5.532452e+92	 -7.978609e-08	 -4.360445e+02	 2.205308e+03	 -1.036458e+03	 -7.053478e+02	 4.624376e+03	 -2.077582e+03	 -3.849755e-05	 -5.713908e-05	 4.286605e-06	 3.370329e+82	  3.357617e+82	 3.011519e-19	 -2.077582e+03
1.537341e+94	 1.531542e+94	 -7.978610e-08	 -6.979820e+02	 3.238167e+03	 -1.548023e+03	 -1.170669e+03	 6.783155e+03	 -3.109597e+03	 -5.179940e-05	 -8.232406e-05	 7.859790e-06	 9.330042e+83	  9.294852e+83	 3.011519e-19	 -3.109597e+03
4.255803e+95	 4.239751e+95	 -7.978610e-08	 -1.105884e+03	 4.756595e+03	 -2.310394e+03	 -1.907925e+03	 9.954218e+03	 -4.649860e+03	 -6.948663e-05	 -1.187273e-04	 1.373078e-05	 2.582825e+85	  2.573083e+85	 3.011519e-19	 -4.649860e+03
1.178129e+97	 1.173685e+97	 -7.978610e-08	 -1.737579e+03	 6.989584e+03	 -3.445900e+03	 -3.066311e+03	 1.461394e+04	 -6.947127e+03	 -9.289206e-05	 -1.713952e-04	 2.322625e-05	 7.150005e+86	  7.123037e+86	 3.011519e-19	 -6.947127e+03
3.261401e+98	 3.249100e+98	 -7.978610e-08	 -2.711232e+03	 1.027441e+04	 -5.136299e+03	 -4.873799e+03	 2.146354e+04	 -1.037133e+04	 -1.236902e-04	 -2.476645e-04	 3.839543e-05	 1.979328e+88	  1.971862e+88	 3.011519e-19	 -1.037133e+04
9.028499e+99	 8.994446e+99	 -7.978611e-08	 -4.205841e+03	 1.510792e+04	 -7.651554e+03	 -7.677693e+03	 3.153549e+04	 -1.547236e+04	 -1.639459e-04	 -3.582106e-04	 6.238977e-05	 5.479350e+89	  5.458684e+89	 3.011519e-19	 -1.547236e+04
2.499349e+101	 2.489922e+101	 -7.978611e-08	 -6.492007e+03	 2.222223e+04	 -1.139252e+04	 -1.200570e+04	 4.635031e+04	 -2.306737e+04	 -2.161428e-04	 -5.185783e-04	 1.000373e-04	 1.516842e+91	  1.511121e+91	 3.011519e-19	 -2.306737e+04
6.918919e+102	 6.892823e+102	 -7.978611e-08	 -9.978075e+03	 3.269630e+04	 -1.695423e+04	 -1.865775e+04	 6.814784e+04	 -3.437019e+04	 -2.831628e-04	 -7.514198e-04	 1.587102e-04	 4.199057e+92	  4.183219e+92	 3.011520e-19	 -3.437019e+04
1.915357e+104	 1.908132e+104	 -7.978611e-08	 -1.527925e+04	 4.812054e+04	 -2.521970e+04	 -2.884391e+04	 1.002282e+05	 -5.118333e+04	 -3.681712e-04	 -1.089768e-03	 2.496318e-04	 1.162420e+94	  1.158036e+94	 3.011520e-19	 -5.118333e+04
5.302260e+105	 5.282261e+105	 -7.978611e-08	 -2.332100e+04	 7.083975e+04	 -3.749904e+04	 -4.439125e+04	 1.474547e+05	 -7.618269e+04	 -4.743279e-04	 -1.581825e-03	 3.898457e-04	 3.217914e+95	  3.205777e+95	 3.011520e-19	 -7.618269e+04
1.467818e+107	 1.462282e+107	 -7.978612e-08	 -3.549374e+04	 1.043114e+05	 -5.573550e+04	 -6.805374e+04	 2.169956e+05	 -1.133397e+05	 -6.041978e-04	 -2.297980e-03	 6.051729e-04	 8.908116e+96	  8.874517e+96	 3.011520e-19	 -1.133397e+05
4.063345e+108	 4.048019e+108	 -7.978612e-08	 -5.388379e+04	 1.536346e+05	 -8.281086e+04	 -1.039763e+05	 3.194187e+05	 -1.685469e+05	 -7.586489e-04	 -3.341078e-03	 9.346531e-04	 2.466023e+98	  2.456722e+98	 3.011520e-19	 -1.685469e+05
1.124851e+110	 1.120609e+110	 -7.978612e-08	 -8.161830e+04	 2.263303e+05	 -1.229978e+05	 -1.583885e+05	 4.703055e+05	 -2.505455e+05	 -9.349100e-04	 -4.861484e-03	 1.437203e-03	 6.826665e+99	  6.800917e+99	 3.011520e-19	 -2.505455e+05
3.113913e+111	 3.102168e+111	 -7.978612e-08	 -1.233798e+05	 3.334937e+05	 -1.826302e+05	 -2.406416e+05	 6.926347e+05	 -3.722990e+05	 -1.123259e-03	 -7.079167e-03	 2.201588e-03	 1.889818e+101	  1.882690e+101	 3.011520e-19	 -3.722990e+05
8.620209e+112	 8.587696e+112	 -7.978613e-08	 -1.861730e+05	 4.914946e+05	 -2.710956e+05	 -3.647570e+05	 1.020298e+06	 -5.530294e+05	 -1.301519e-03	 -1.031610e-02	 3.361348e-03	 5.231561e+102	  5.211829e+102	 3.011520e-19	 -5.530294e+05
2.386323e+114	 2.377322e+114	 -7.978613e-08	 -2.804686e+05	 7.244879e+05	 -4.023052e+05	 -5.517361e+05	 1.503290e+06	 -8.212329e+05	 -1.426079e-03	 -1.504380e-02	 5.117106e-03	 1.448247e+104	  1.442785e+104	 3.011520e-19	 -8.212329e+05
6.606029e+115	 6.581114e+115	 -7.978613e-08	 -4.219046e+05	 1.068120e+06	 -5.968705e+05	 -8.330058e+05	 2.215370e+06	 -1.219147e+06	 -1.417447e-03	 -2.195316e-02	 7.769898e-03	 4.009166e+105	  3.994044e+105	 3.011520e-19	 -1.219147e+06
1.828740e+117	 1.821842e+117	 -7.978613e-08	 -6.338211e+05	 1.575002e+06	 -8.853264e+05	 -1.255553e+06	 3.265371e+06	 -1.809364e+06	 -1.137265e-03	 -3.205701e-02	 1.177093e-02	 1.109853e+107	  1.105667e+107	 3.011520e-19	 -1.809364e+06
5.062479e+118	 5.043385e+118	 -7.978613e-08	 -9.510301e+05	 2.322792e+06	 -1.312902e+06	 -1.889573e+06	 4.813899e+06	 -2.684632e+06	 -3.520811e-04	 -4.684080e-02	 1.779578e-02	 3.072393e+108	  3.060805e+108	 3.011520e-19	 -2.684632e+06
1.401440e+120	 1.396154e+120	 -7.978614e-08	 -1.425423e+06	 3.426127e+06	 -1.946586e+06	 -2.839855e+06	 7.097984e+06	 -3.982356e+06	 1.323351e-03	 -6.848411e-02	 2.685505e-02	 8.505270e+109	  8.473191e+109	 3.011521e-19	 -3.982356e+06
3.879591e+121	 3.864958e+121	 -7.978614e-08	 -2.134308e+06	 5.054253e+06	 -2.885578e+06	 -4.262727e+06	 1.046749e+07	 -5.906075e+06	 4.514229e-03	 -1.001864e-01	 4.045921e-02	 2.354504e+111	  2.345624e+111	 3.011521e-19	 -5.906075e+06
1.073983e+123	 1.069932e+123	 -7.978614e-08	 -3.192795e+06	 7.457054e+06	 -4.276766e+06	 -6.391257e+06	 1.543886e+07	 -8.757252e+06	 1.022206e-02	 -1.466460e-01	 6.086404e-02	 6.517947e+112	  6.493363e+112	 3.011521e-19	 -8.757252e+06
2.973094e+124	 2.961881e+124	 -7.978614e-08	 -4.772208e+06	 1.100350e+07	 -6.337630e+06	 -9.572729e+06	 2.277452e+07	 -1.298234e+07	 2.003462e-02	 -2.147651e-01	 9.143603e-02	 1.804356e+114	  1.797550e+114	 3.011521e-19	 -1.298234e+07
8.230382e+125	 8.199340e+125	 -7.978615e-08	 -7.127411e+06	 1.623846e+07	 -9.390131e+06	 -1.432434e+07	 3.360017e+07	 -1.924243e+07	 3.644797e-02	 -3.146871e-01	 1.371958e-01	 4.994977e+115	  4.976138e+115	 3.011521e-19	 -1.924243e+07
2.278407e+127	 2.269814e+127	 -7.978615e-08	 -1.063740e+07	 2.396659e+07	 -1.391087e+07	 -2.141594e+07	 4.957789e+07	 -2.851634e+07	 6.335864e-02	 -4.613238e-01	 2.056266e-01	 1.382754e+117	  1.377539e+117	 3.011521e-19	 -2.851634e+07
6.307289e+128	 6.283500e+128	 -7.978615e-08	 -1.586555e+07	 3.537626e+07	 -2.060529e+07	 -3.199297e+07	 7.316207e+07	 -4.225320e+07	 1.068136e-01	 -6.766040e-01	 3.078752e-01	 3.827862e+118	  3.813424e+118	 3.011521e-19	 -4.225320e+07
1.746040e+130	 1.739454e+130	 -7.978615e-08	 -2.364898e+07	 5.222271e+07	 -3.051749e+07	 -4.775895e+07	 1.079772e+08	 -6.259819e+07	 1.761501e-01	 -9.927858e-01	 4.605378e-01	 1.059663e+120	  1.055666e+120	 3.011521e-19	 -6.259819e+07
4.833542e+131	 4.815311e+131	 -7.978616e-08	 -3.523123e+07	 7.709854e+07	 -4.519268e+07	 -7.124644e+07	 1.593762e+08	 -9.272664e+07	 2.857242e-01	 -1.457336e+00	 6.883114e-01	 2.933452e+121	  2.922388e+121	 3.011521e-19	 -9.272664e+07
1.338064e+133	 1.333017e+133	 -7.978616e-08	 -5.245896e+07	 1.138334e+08	 -6.691755e+07	 -1.062191e+08	 2.352652e+08	 -1.373383e+08	 4.575251e-01	 -2.140117e+00	 1.027932e+00	 8.120641e+122	  8.090013e+122	 3.011521e-19	 -1.373383e+08
